temperature,rainfall,humidity,population,water_level,pH,turbidity,flow_rate,district,month,year,day_of_week,season,is_weekend,is_holiday,income_level,industrial_activity,tourism,pipe_age,leakage_rate,storage_capacity,forecast_rainfall,forecast_temperature,demand_lag_1m,demand_lag_3m,demand_lag_6m,demand
20.3,29.2,70.4,171933,138.3,8.24,3.51,41.8,Temeke,7,2007,6,Dry,1,0,4,5,35,36,28.8,367146,40.3,20.9,276470,1664403,553169,633606
33.1,298.0,85.6,469014,119.2,6.58,0.69,41.1,Temeke,8,2007,2,Dry,0,0,4,5,35,36,28.8,367146,230.9,33.0,633606,1012766,773353,1706553
23.2,197.1,70.9,390085,134.1,6.95,3.85,61.6,Temeke,9,2007,5,Dry,1,0,4,5,35,36,28.8,367146,166.2,24.1,1706553,276470,144893,956086
26.3,258.0,71.6,66260,160.1,7.28,2.61,10.2,Temeke,10,2007,0,Dry,0,0,4,5,35,36,28.8,367146,223.5,25.5,956086,633606,1664403,145756
22.3,35.4,85.2,349879,170.0,8.34,2.17,68.8,Temeke,11,2007,3,Rainy,0,0,4,5,35,36,28.8,367146,42.9,23.2,145756,1706553,1012766,1358432
27.0,182.9,63.8,136607,54.1,7.52,3.26,15.8,Temeke,12,2007,5,Short Rains,1,0,4,5,35,36,28.8,367146,178.0,28.1,1358432,956086,276470,464421
20.8,100.5,87.8,298615,69.8,8.11,3.86,77.2,Temeke,1,2008,1,Hot,0,0,4,5,35,36,28.8,367146,124.1,20.9,464421,145756,633606,1149852
33.4,156.6,92.1,225600,32.5,7.58,1.62,52.4,Temeke,2,2008,4,Hot,0,0,4,5,35,36,28.8,367146,84.7,32.2,1149852,1358432,1706553,579551
22.5,190.7,86.4,137400,54.7,7.37,1.29,34.9,Temeke,3,2008,5,Rainy,1,0,4,5,35,36,28.8,367146,206.4,22.4,579551,464421,956086,484759
25.3,19.4,71.4,57095,80.1,7.12,0.74,30.8,Temeke,4,2008,1,Rainy,0,0,4,5,35,36,28.8,367146,26.6,25.7,484759,1149852,145756,236452
32.6,284.9,89.5,234294,111.5,7.09,1.58,96.8,Temeke,5,2008,3,Rainy,0,0,4,5,35,36,28.8,367146,371.0,33.6,236452,579551,1358432,636460
32.0,298.5,80.0,85002,87.2,8.06,3.79,78.4,Temeke,6,2008,6,Dry,1,0,4,5,35,36,28.8,367146,395.6,31.7,636460,484759,464421,154778
33.4,36.3,50.1,449223,151.8,6.57,1.12,81.4,Temeke,7,2008,1,Dry,0,0,4,5,35,36,28.8,367146,18.7,33.0,154778,236452,1149852,1156222
20.5,63.7,72.2,187108,124.3,7.67,1.57,52.8,Temeke,8,2008,4,Dry,0,0,4,5,35,36,28.8,367146,32.0,21.4,1156222,636460,579551,632695
30.2,22.9,48.8,445049,177.4,7.59,1.8,45.1,Temeke,9,2008,0,Dry,0,0,4,5,35,36,28.8,367146,24.6,29.7,632695,154778,484759,1319464
26.8,203.4,74.0,232214,131.5,7.02,1.66,79.1,Temeke,10,2008,2,Dry,0,0,4,5,35,36,28.8,367146,105.5,27.5,1319464,1156222,236452,625606
34.8,209.4,50.5,86780,163.5,7.07,4.76,27.3,Temeke,11,2008,5,Rainy,1,0,4,5,35,36,28.8,367146,145.3,33.3,625606,632695,636460,224391
29.3,33.3,74.4,347277,54.2,7.71,2.66,37.0,Temeke,12,2008,0,Short Rains,0,0,4,5,35,36,28.8,367146,31.6,28.0,224391,1319464,154778,1025643
29.7,181.9,50.7,342173,108.0,7.22,4.11,14.6,Temeke,1,2009,3,Hot,0,0,4,5,35,36,28.8,367146,172.5,29.1,1025643,625606,1156222,820828
24.2,93.1,45.1,57614,189.6,6.95,2.77,71.9,Temeke,2,2009,6,Hot,1,0,4,5,35,36,28.8,367146,108.3,25.2,820828,224391,632695,151827
22.3,285.9,42.2,200107,115.1,7.02,3.58,85.9,Temeke,3,2009,6,Rainy,1,0,4,5,35,36,28.8,367146,200.3,21.3,151827,1025643,1319464,550035
24.3,108.6,63.7,172553,67.0,8.31,1.82,65.4,Temeke,4,2009,2,Rainy,0,0,4,5,35,36,28.8,367146,114.4,24.6,550035,820828,625606,495226
28.6,272.3,55.7,308288,162.3,8.35,3.05,95.6,Temeke,5,2009,4,Rainy,0,0,4,5,35,36,28.8,367146,199.7,29.1,495226,151827,224391,853397
27.4,205.6,81.8,395080,68.0,7.75,1.58,42.9,Temeke,6,2009,0,Dry,0,0,4,5,35,36,28.8,367146,200.4,26.4,853397,550035,1025643,1326668
25.4,36.0,81.3,181843,140.9,8.22,1.23,87.5,Temeke,7,2009,2,Dry,0,0,4,5,35,36,28.8,367146,41.5,25.3,1326668,495226,820828,550074
31.9,131.7,94.4,450713,86.9,6.75,2.88,52.0,Temeke,8,2009,5,Dry,1,0,4,5,35,36,28.8,367146,98.4,32.2,550074,853397,151827,1275876
20.0,291.9,51.3,158780,124.4,6.67,4.73,79.4,Temeke,9,2009,1,Dry,0,0,4,5,35,36,28.8,367146,344.3,20.0,1275876,1326668,550035,451944
22.8,152.5,58.3,386661,102.0,7.11,4.23,14.6,Temeke,10,2009,3,Dry,0,0,4,5,35,36,28.8,367146,130.0,22.1,451944,550074,495226,961083
21.7,257.1,88.9,324501,189.0,7.64,4.23,36.6,Temeke,11,2009,6,Rainy,1,0,4,5,35,36,28.8,367146,373.7,22.1,961083,1275876,853397,1057690
27.3,39.7,66.6,236403,58.6,7.06,4.7,26.0,Temeke,12,2009,1,Short Rains,0,0,4,5,35,36,28.8,367146,46.4,28.0,1057690,451944,1326668,925151
33.9,186.1,41.5,237209,29.6,8.05,3.29,58.0,Temeke,1,2010,4,Hot,0,0,4,5,35,36,28.8,367146,245.0,33.1,925151,961083,550074,816708
31.9,36.8,78.1,368147,199.3,8.34,4.27,82.9,Temeke,2,2010,0,Hot,0,0,4,5,35,36,28.8,367146,21.4,33.0,816708,1057690,1275876,1339956
32.8,14.6,88.0,309987,170.6,7.3,1.2,43.8,Temeke,3,2010,0,Rainy,0,0,4,5,35,36,28.8,367146,16.6,32.4,1339956,925151,451944,1136839
28.3,126.9,94.0,216843,110.6,7.89,1.14,57.0,Temeke,4,2010,3,Rainy,0,0,4,5,35,36,28.8,367146,136.2,29.4,1136839,816708,961083,616171
25.7,263.3,65.7,100360,106.6,7.53,4.26,40.4,Temeke,5,2010,5,Rainy,1,0,4,5,35,36,28.8,367146,161.2,26.7,616171,1339956,1057690,177540
29.8,135.7,88.9,376820,165.9,8.48,1.57,56.7,Temeke,6,2010,1,Dry,0,0,4,5,35,36,28.8,367146,87.3,29.8,177540,1136839,925151,1169338
20.9,67.6,63.9,433738,31.7,6.53,1.04,75.7,Temeke,7,2010,3,Dry,0,0,4,5,35,36,28.8,367146,48.9,21.6,1169338,616171,816708,1216922
28.5,85.9,49.7,411025,16.7,6.89,0.81,87.9,Temeke,8,2010,6,Dry,1,1,4,5,35,36,28.8,367146,90.6,28.8,1216922,177540,1339956,1239224
34.9,266.1,70.9,86367,30.9,8.13,3.98,51.9,Temeke,9,2010,2,Dry,0,0,4,5,35,36,28.8,367146,265.7,36.6,1239224,1169338,1136839,156594
34.4,134.7,78.6,260263,130.8,6.54,3.46,68.5,Temeke,10,2010,4,Dry,0,0,4,5,35,36,28.8,367146,177.1,36.0,156594,1216922,616171,879317
25.3,212.5,70.8,120206,178.4,7.25,1.7,84.9,Temeke,11,2010,0,Rainy,0,0,4,5,35,36,28.8,367146,141.0,25.9,879317,1239224,177540,371238
29.3,257.3,64.2,355449,81.9,6.71,1.18,12.8,Temeke,12,2010,2,Short Rains,0,0,4,5,35,36,28.8,367146,354.3,30.5,371238,156594,1169338,1117120
31.4,175.0,48.0,459365,14.2,7.18,4.27,23.6,Temeke,1,2011,5,Hot,1,0,4,5,35,36,28.8,367146,147.2,32.1,1117120,879317,1216922,1527602
30.1,175.8,66.9,175841,99.1,6.95,0.51,60.2,Temeke,2,2011,1,Hot,0,0,4,5,35,36,28.8,367146,258.3,31.2,1527602,371238,1239224,522580
23.5,38.5,43.7,75266,74.8,8.25,5.0,58.9,Temeke,3,2011,1,Rainy,0,0,4,5,35,36,28.8,367146,54.0,23.5,522580,1117120,156594,292305
29.0,153.1,51.5,167914,72.3,7.41,1.67,61.2,Temeke,4,2011,4,Rainy,0,0,4,5,35,36,28.8,367146,216.9,29.6,292305,1527602,879317,448327
28.5,7.7,63.3,266769,75.8,7.17,4.71,17.9,Temeke,5,2011,6,Rainy,1,0,4,5,35,36,28.8,367146,5.6,27.9,448327,522580,371238,854310
32.5,277.6,43.1,277390,138.4,7.44,1.91,74.2,Temeke,6,2011,2,Dry,0,0,4,5,35,36,28.8,367146,277.2,33.0,854310,292305,1117120,693292
27.3,105.2,42.5,317918,169.1,7.35,3.67,15.2,Temeke,7,2011,4,Dry,0,0,4,5,35,36,28.8,367146,102.1,28.0,693292,448327,1527602,1011724
22.5,158.9,73.8,283882,84.8,7.23,3.3,69.6,Temeke,8,2011,0,Dry,0,0,4,5,35,36,28.8,367146,186.6,21.8,1011724,854310,522580,1095797
23.5,278.3,77.2,224137,71.9,8.11,4.77,40.8,Temeke,9,2011,3,Dry,0,0,4,5,35,36,28.8,367146,282.5,23.2,1095797,693292,292305,501095
33.5,3.9,64.3,223800,55.4,8.3,2.71,73.5,Temeke,10,2011,5,Dry,1,0,4,5,35,36,28.8,367146,3.2,32.6,501095,1011724,448327,634515
34.1,187.6,74.5,135697,89.7,8.32,3.93,53.3,Temeke,11,2011,1,Rainy,0,0,4,5,35,36,28.8,367146,125.0,33.2,634515,1095797,854310,365722
21.3,268.7,83.4,177896,152.7,6.67,2.19,44.8,Temeke,12,2011,3,Short Rains,0,0,4,5,35,36,28.8,367146,250.9,20.5,365722,501095,693292,567054
30.2,255.3,72.8,441741,157.3,7.87,4.95,21.1,Temeke,1,2012,6,Hot,1,0,4,5,35,36,28.8,367146,215.1,28.8,567054,634515,1011724,1548057
29.0,91.4,78.0,373130,73.3,7.26,2.13,74.7,Temeke,2,2012,2,Hot,0,0,4,5,35,36,28.8,367146,83.6,27.6,1548057,365722,1095797,1192933
21.6,85.5,68.8,166356,54.5,8.07,0.99,67.7,Temeke,3,2012,3,Rainy,0,0,4,5,35,36,28.8,367146,128.0,21.1,1192933,567054,501095,536245
32.6,290.0,87.0,81509,80.7,7.57,2.67,13.9,Temeke,4,2012,6,Rainy,1,0,4,5,35,36,28.8,367146,173.6,32.4,536245,1548057,634515,161902
29.7,222.5,58.7,261284,89.8,7.4,3.74,61.2,Temeke,5,2012,1,Rainy,0,0,4,5,35,36,28.8,367146,262.5,30.7,161902,1192933,365722,919553
23.1,197.8,62.7,173690,179.7,6.98,3.36,59.0,Temeke,6,2012,4,Dry,0,0,4,5,35,36,28.8,367146,273.3,22.5,919553,536245,567054,577328
29.0,237.6,45.1,346340,95.9,7.52,4.33,63.4,Temeke,7,2012,6,Dry,1,1,4,5,35,36,28.8,367146,313.4,30.4,577328,161902,1548057,1048849
27.4,155.8,52.0,469586,28.7,7.66,2.86,37.3,Temeke,8,2012,2,Dry,0,0,4,5,35,36,28.8,367146,94.3,27.2,1048849,919553,1192933,1547486
34.4,0.4,60.3,418553,55.6,6.62,3.77,55.8,Temeke,9,2012,5,Dry,1,0,4,5,35,36,28.8,367146,0.4,34.0,1547486,577328,536245,1161781
24.6,279.8,49.7,464541,182.0,6.57,4.37,56.2,Temeke,10,2012,0,Dry,0,0,4,5,35,36,28.8,367146,251.0,23.8,1161781,1048849,161902,1418883
33.6,32.5,59.7,258850,62.0,7.19,1.02,98.6,Temeke,11,2012,3,Rainy,0,0,4,5,35,36,28.8,367146,37.5,33.3,1418883,1547486,919553,856871
28.6,154.1,64.8,509094,111.2,7.48,4.52,57.0,Temeke,12,2012,5,Short Rains,1,0,4,5,35,36,28.8,367146,194.9,28.6,856871,1161781,577328,1368504
27.5,42.8,93.7,346911,179.0,7.74,4.36,59.2,Temeke,1,2013,1,Hot,0,0,4,5,35,36,28.8,367146,21.5,26.5,1368504,1418883,1048849,1023617
32.4,18.4,89.9,313774,46.1,8.01,3.2,11.0,Temeke,2,2013,4,Hot,0,0,4,5,35,36,28.8,367146,19.4,31.2,1023617,856871,1547486,1019652
28.1,150.7,77.3,273995,156.1,8.3,4.03,63.1,Temeke,3,2013,4,Rainy,0,0,4,5,35,36,28.8,367146,160.6,26.9,1019652,1368504,1161781,851593
23.6,70.8,58.9,215293,81.8,8.15,2.36,16.8,Temeke,4,2013,0,Rainy,0,0,4,5,35,36,28.8,367146,55.9,23.2,851593,1023617,1418883,623849
34.4,158.6,58.7,421614,12.8,7.98,0.98,34.5,Temeke,5,2013,2,Rainy,0,0,4,5,35,36,28.8,367146,212.5,36.1,623849,1019652,856871,1183752
30.8,129.5,61.0,257203,129.5,7.46,2.67,50.6,Temeke,6,2013,5,Dry,1,0,4,5,35,36,28.8,367146,128.0,29.6,1183752,851593,1368504,643314
23.3,195.1,61.9,334666,13.1,7.17,1.59,34.1,Temeke,7,2013,0,Dry,0,0,4,5,35,36,28.8,367146,227.0,23.8,643314,623849,1023617,790778
33.8,157.1,78.8,127671,177.6,8.24,4.2,66.3,Temeke,8,2013,3,Dry,0,0,4,5,35,36,28.8,367146,207.5,33.5,790778,1183752,1019652,356820
34.9,36.2,70.7,128734,137.6,8.45,2.96,46.7,Temeke,9,2013,6,Dry,1,0,4,5,35,36,28.8,367146,49.9,34.0,356820,643314,851593,501290
23.3,16.1,82.4,195815,56.0,7.39,4.88,24.7,Temeke,10,2013,1,Dry,0,0,4,5,35,36,28.8,367146,20.8,24.4,501290,790778,623849,751740
22.0,277.1,51.5,449564,98.1,6.88,1.24,31.9,Temeke,11,2013,4,Rainy,0,0,4,5,35,36,28.8,367146,248.4,22.9,751740,356820,1183752,1339369
32.4,216.4,43.5,111840,121.1,7.77,3.17,51.3,Temeke,12,2013,6,Short Rains,1,0,4,5,35,36,28.8,367146,122.7,31.0,1339369,501290,643314,224168
31.2,251.1,43.7,499931,48.4,8.12,4.85,26.6,Temeke,1,2014,2,Hot,0,0,4,5,35,36,28.8,367146,298.6,32.0,224168,751740,790778,1393990
31.0,131.6,53.9,200461,180.3,7.79,1.36,76.2,Temeke,2,2014,5,Hot,1,0,4,5,35,36,28.8,367146,118.3,30.4,1393990,1339369,356820,512807
27.7,281.9,87.3,204619,159.8,8.07,0.67,90.1,Temeke,3,2014,5,Rainy,1,0,4,5,35,36,28.8,367146,201.5,27.7,512807,224168,501290,640612
24.2,139.1,90.6,453586,51.9,8.42,3.07,45.3,Temeke,4,2014,1,Rainy,0,0,4,5,35,36,28.8,367146,147.3,24.0,640612,1393990,751740,1737204
21.5,243.0,45.3,334675,65.1,7.15,4.81,76.5,Temeke,5,2014,3,Rainy,0,0,4,5,35,36,28.8,367146,321.5,22.5,1737204,512807,1339369,1023245
26.2,116.3,72.0,99990,84.0,7.32,3.61,77.1,Temeke,6,2014,6,Dry,1,0,4,5,35,36,28.8,367146,84.6,26.3,1023245,640612,224168,359190
22.7,202.9,84.2,389809,42.3,8.48,1.81,88.0,Temeke,7,2014,1,Dry,0,0,4,5,35,36,28.8,367146,129.7,23.2,359190,1737204,1393990,1141303
24.2,293.8,92.8,146246,191.2,6.68,3.29,84.6,Temeke,8,2014,4,Dry,0,0,4,5,35,36,28.8,367146,266.9,24.0,1141303,1023245,512807,440124
33.1,261.5,84.7,420054,138.5,6.77,3.4,71.1,Temeke,9,2014,0,Dry,0,0,4,5,35,36,28.8,367146,218.9,32.1,440124,359190,640612,1402437
34.9,235.8,71.5,241649,99.7,7.08,3.03,42.2,Temeke,10,2014,2,Dry,0,1,4,5,35,36,28.8,367146,308.0,36.0,1402437,1141303,1737204,636934
20.5,271.9,64.7,382548,134.1,7.23,4.79,57.6,Temeke,11,2014,5,Rainy,1,0,4,5,35,36,28.8,367146,334.4,21.0,636934,440124,1023245,1077355
20.1,178.9,50.9,404226,160.8,8.24,1.51,79.7,Temeke,12,2014,0,Short Rains,0,0,4,5,35,36,28.8,367146,142.4,19.4,1077355,1402437,359190,1018834
34.0,228.9,61.0,251096,41.2,8.28,3.06,93.8,Temeke,1,2015,3,Hot,0,0,4,5,35,36,28.8,367146,237.5,34.0,1018834,636934,1141303,607348
25.3,50.6,60.6,94566,57.4,6.53,4.7,65.3,Temeke,2,2015,6,Hot,1,0,4,5,35,36,28.8,367146,37.3,24.7,607348,1077355,440124,367331
29.8,40.8,56.6,425977,55.8,8.09,3.47,46.1,Temeke,3,2015,6,Rainy,1,0,4,5,35,36,28.8,367146,56.6,30.5,367331,1018834,1402437,1672209
29.5,244.2,52.1,164843,58.6,8.11,0.78,32.5,Temeke,4,2015,2,Rainy,0,1,4,5,35,36,28.8,367146,324.0,29.1,1672209,607348,636934,576514
31.0,95.9,47.4,202550,192.4,7.43,0.68,42.7,Temeke,5,2015,4,Rainy,0,0,4,5,35,36,28.8,367146,131.4,30.2,576514,367331,1077355,799160
23.9,257.1,45.6,438813,65.1,7.08,2.98,28.8,Temeke,6,2015,0,Dry,0,0,4,5,35,36,28.8,367146,303.8,22.9,799160,1672209,1018834,1545416
32.4,264.5,70.9,448452,80.3,8.16,3.91,34.0,Temeke,7,2015,2,Dry,0,0,4,5,35,36,28.8,367146,170.8,31.8,1545416,576514,607348,1295469
28.2,138.8,74.5,285799,52.5,6.76,0.71,12.2,Temeke,8,2015,5,Dry,1,0,4,5,35,36,28.8,367146,144.2,26.8,1295469,799160,367331,1059400
24.9,223.5,52.9,155395,48.7,6.93,3.82,63.4,Temeke,9,2015,1,Dry,0,0,4,5,35,36,28.8,367146,154.8,25.7,1059400,1545416,1672209,507650
25.3,299.2,70.1,459524,155.8,7.02,3.25,49.3,Temeke,10,2015,3,Dry,0,0,4,5,35,36,28.8,367146,314.2,24.3,507650,1295469,576514,1582124
26.0,189.5,57.9,220675,109.4,8.4,3.98,76.5,Temeke,11,2015,6,Rainy,1,0,4,5,35,36,28.8,367146,190.7,25.2,1582124,1059400,799160,528478
29.3,3.4,40.8,203309,12.9,7.74,3.05,20.7,Temeke,12,2015,1,Short Rains,0,0,4,5,35,36,28.8,367146,2.4,30.7,528478,507650,1545416,633016
31.6,182.3,72.5,423638,199.8,7.23,4.71,17.6,Temeke,1,2016,4,Hot,0,0,4,5,35,36,28.8,367146,203.6,30.3,633016,1582124,1295469,1115403
26.0,111.4,82.0,259459,140.2,7.42,1.14,68.9,Temeke,2,2016,0,Hot,0,0,4,5,35,36,28.8,367146,124.9,24.9,1115403,528478,1059400,689061
22.4,58.4,64.0,506204,55.9,7.53,1.83,63.1,Temeke,3,2016,1,Rainy,0,0,4,5,35,36,28.8,367146,60.2,22.7,689061,633016,507650,1627084
24.0,228.2,84.9,96543,63.5,8.14,2.12,54.2,Temeke,4,2016,4,Rainy,0,0,4,5,35,36,28.8,367146,339.1,23.3,1627084,1115403,1582124,236477
29.4,274.3,79.9,204022,76.7,7.25,3.89,98.0,Temeke,5,2016,6,Rainy,1,0,4,5,35,36,28.8,367146,199.4,29.3,236477,689061,528478,452015
31.1,172.6,49.5,150286,44.4,7.57,4.23,90.4,Temeke,6,2016,2,Dry,0,0,4,5,35,36,28.8,367146,249.7,31.7,452015,1627084,633016,405571
34.8,179.4,68.9,204573,12.5,8.34,0.92,26.3,Temeke,7,2016,4,Dry,0,0,4,5,35,36,28.8,367146,165.4,34.2,405571,236477,1115403,633464
27.1,21.6,82.7,479600,156.8,7.66,1.08,45.2,Temeke,8,2016,0,Dry,0,0,4,5,35,36,28.8,367146,23.4,27.8,633464,452015,689061,1259016
25.3,215.1,81.8,256316,103.6,7.53,1.69,100.0,Temeke,9,2016,3,Dry,0,0,4,5,35,36,28.8,367146,134.1,25.2,1259016,405571,1627084,918512
24.2,107.1,72.7,255885,164.6,7.86,0.84,43.1,Temeke,10,2016,5,Dry,1,0,4,5,35,36,28.8,367146,119.3,23.7,918512,633464,236477,851655
34.4,274.6,88.0,452124,169.6,7.12,4.93,28.2,Temeke,11,2016,1,Rainy,0,0,4,5,35,36,28.8,367146,254.3,34.8,851655,1259016,452015,1680467
27.7,269.3,50.1,123797,98.8,7.77,1.17,22.2,Temeke,12,2016,3,Short Rains,0,1,4,5,35,36,28.8,367146,192.6,28.2,1680467,918512,405571,264364
29.0,120.6,70.8,318938,98.2,7.26,0.7,72.2,Temeke,1,2017,6,Hot,1,0,4,5,35,36,28.8,367146,144.2,29.9,264364,851655,633464,1177020
23.0,80.6,48.4,505730,59.1,8.04,2.52,58.3,Temeke,2,2017,2,Hot,0,0,4,5,35,36,28.8,367146,53.4,24.1,1177020,1680467,1259016,1807726
24.2,114.9,40.5,376569,70.6,6.56,0.72,52.8,Temeke,3,2017,2,Rainy,0,0,4,5,35,36,28.8,367146,68.2,24.7,1807726,264364,918512,1062806
23.0,247.2,86.0,154537,44.0,6.99,3.53,73.7,Temeke,4,2017,5,Rainy,1,1,4,5,35,36,28.8,367146,209.6,22.9,1062806,1177020,851655,384414
33.9,43.4,91.8,485157,63.4,8.08,3.84,21.1,Temeke,5,2017,0,Rainy,0,0,4,5,35,36,28.8,367146,22.2,33.5,384414,1807726,1680467,1267064
31.1,137.9,50.2,458584,165.1,7.1,2.13,84.7,Temeke,6,2017,3,Dry,0,0,4,5,35,36,28.8,367146,150.2,32.1,1267064,1062806,264364,1419330
22.0,99.1,74.5,252097,91.3,6.95,0.56,37.0,Temeke,7,2017,5,Dry,1,0,4,5,35,36,28.8,367146,111.7,22.6,1419330,384414,1177020,706231
23.4,268.5,58.3,317635,176.7,8.32,1.29,59.2,Temeke,8,2017,1,Dry,0,0,4,5,35,36,28.8,367146,215.1,23.3,706231,1267064,1807726,1117229
30.3,212.2,79.1,111805,98.9,6.61,4.97,97.9,Temeke,9,2017,4,Dry,0,0,4,5,35,36,28.8,367146,173.5,31.5,1117229,1419330,1062806,316926
20.5,133.8,64.5,295055,184.8,8.14,2.94,40.2,Temeke,10,2017,6,Dry,1,0,4,5,35,36,28.8,367146,108.0,20.0,316926,706231,384414,959177
22.4,195.8,76.3,370427,57.8,8.29,0.79,72.4,Temeke,11,2017,2,Rainy,0,0,4,5,35,36,28.8,367146,253.6,23.2,959177,1117229,1267064,1082219
27.9,272.1,76.7,453587,52.4,6.51,4.4,22.1,Temeke,12,2017,4,Short Rains,0,0,4,5,35,36,28.8,367146,290.8,27.5,1082219,316926,1419330,1237663
28.8,205.6,65.8,381368,177.3,7.44,2.89,51.7,Temeke,1,2018,0,Hot,0,1,4,5,35,36,28.8,367146,262.7,29.2,1237663,959177,706231,1323971
24.8,86.1,56.1,496608,83.8,7.46,1.25,35.7,Temeke,2,2018,3,Hot,0,0,4,5,35,36,28.8,367146,93.2,23.8,1323971,1082219,1117229,1836676
20.1,70.4,69.3,200245,176.0,7.97,4.57,84.1,Temeke,3,2018,3,Rainy,0,1,4,5,35,36,28.8,367146,81.9,19.3,1836676,1237663,316926,666974
28.3,289.7,66.8,207215,92.9,7.81,1.15,41.6,Temeke,4,2018,6,Rainy,1,0,4,5,35,36,28.8,367146,411.5,27.6,666974,1323971,959177,703510
32.4,77.5,40.9,208205,101.4,6.58,1.09,95.7,Temeke,5,2018,1,Rainy,0,0,4,5,35,36,28.8,367146,47.8,32.0,703510,1836676,1082219,628697
31.4,1.6,65.5,196609,68.9,6.89,1.34,11.2,Temeke,6,2018,4,Dry,0,0,4,5,35,36,28.8,367146,1.4,32.7,628697,666974,1237663,688335
23.9,285.3,44.1,200501,22.7,7.56,2.52,95.9,Temeke,7,2018,6,Dry,1,0,4,5,35,36,28.8,367146,392.0,22.9,688335,703510,1323971,521590
30.7,95.9,42.4,363677,50.7,6.98,0.65,88.7,Temeke,8,2018,2,Dry,0,0,4,5,35,36,28.8,367146,108.2,30.5,521590,628697,1836676,1075036
28.5,223.4,74.6,429687,172.6,6.9,4.83,23.8,Temeke,9,2018,5,Dry,1,0,4,5,35,36,28.8,367146,304.9,27.1,1075036,688335,666974,1456665
30.4,249.5,81.8,448590,138.4,7.56,2.91,59.1,Temeke,10,2018,0,Dry,0,0,4,5,35,36,28.8,367146,290.1,31.1,1456665,521590,703510,1411616
30.7,137.0,49.1,333786,93.8,8.03,4.99,15.2,Temeke,11,2018,3,Rainy,0,0,4,5,35,36,28.8,367146,162.8,32.2,1411616,1075036,628697,957045
32.2,20.9,52.7,342034,161.9,8.25,3.37,16.2,Temeke,12,2018,5,Short Rains,1,0,4,5,35,36,28.8,367146,27.8,33.6,957045,1456665,688335,895683
29.1,237.4,50.9,518093,117.0,7.98,1.45,55.9,Temeke,1,2019,1,Hot,0,0,4,5,35,36,28.8,367146,160.7,30.1,895683,1411616,521590,1506354
33.1,264.8,50.2,174294,61.6,7.11,1.33,64.5,Temeke,2,2019,4,Hot,0,0,4,5,35,36,28.8,367146,363.2,33.7,1506354,957045,1075036,389192
34.5,200.6,73.8,470852,80.7,7.97,4.91,24.1,Temeke,3,2019,4,Rainy,0,0,4,5,35,36,28.8,367146,150.4,32.8,389192,895683,1456665,1363412
22.9,243.5,62.1,84736,64.2,7.9,1.02,55.7,Temeke,4,2019,0,Rainy,0,0,4,5,35,36,28.8,367146,266.2,22.6,1363412,1506354,1411616,218354
33.5,67.0,42.8,408901,38.8,7.64,4.55,41.9,Temeke,5,2019,2,Rainy,0,0,4,5,35,36,28.8,367146,84.9,34.7,218354,389192,957045,1521334
33.2,12.9,79.9,402018,40.8,7.98,4.94,60.7,Temeke,6,2019,5,Dry,1,0,4,5,35,36,28.8,367146,14.9,33.0,1521334,1363412,895683,1405192
21.1,206.3,84.6,519819,82.6,7.67,4.47,87.5,Temeke,7,2019,0,Dry,0,0,4,5,35,36,28.8,367146,205.6,22.0,1405192,218354,1506354,1942341
31.6,62.1,69.0,435978,147.1,6.78,1.7,51.0,Temeke,8,2019,3,Dry,0,0,4,5,35,36,28.8,367146,38.2,30.5,1942341,1521334,389192,1741724
21.8,296.8,56.0,311298,148.3,7.27,4.98,93.4,Temeke,9,2019,6,Dry,1,0,4,5,35,36,28.8,367146,175.1,22.3,1741724,1405192,1363412,912356
24.4,212.6,66.5,403291,161.6,6.81,3.03,14.0,Temeke,10,2019,1,Dry,0,0,4,5,35,36,28.8,367146,265.3,24.4,912356,1942341,218354,1513082
21.7,235.7,81.4,235489,142.5,7.49,1.82,99.4,Temeke,11,2019,4,Rainy,0,0,4,5,35,36,28.8,367146,249.0,21.2,1513082,1741724,1521334,638720
28.2,248.5,74.0,407795,41.4,7.57,3.35,13.9,Temeke,12,2019,6,Short Rains,1,0,4,5,35,36,28.8,367146,344.9,27.7,638720,912356,1405192,1050268
34.0,106.0,82.5,392312,74.7,6.98,0.52,84.6,Temeke,1,2020,2,Hot,0,0,4,5,35,36,28.8,367146,86.6,34.4,1050268,1513082,1942341,1476358
24.8,166.0,84.6,307058,68.4,7.45,2.98,28.8,Temeke,2,2020,5,Hot,1,0,4,5,35,36,28.8,367146,182.6,24.9,1476358,638720,1741724,998486
34.6,276.1,81.3,292512,90.5,8.14,1.25,69.1,Temeke,3,2020,6,Rainy,1,0,4,5,35,36,28.8,367146,254.1,34.8,998486,1050268,912356,1053117
29.2,164.7,72.4,459585,197.8,7.2,1.83,42.7,Temeke,4,2020,2,Rainy,0,0,4,5,35,36,28.8,367146,124.0,28.9,1053117,1476358,1513082,1293523
27.4,285.8,69.0,134902,136.6,7.79,4.39,48.9,Temeke,5,2020,4,Rainy,0,0,4,5,35,36,28.8,367146,428.6,26.3,1293523,998486,638720,432049
28.5,132.7,73.9,192271,88.1,8.18,0.91,28.9,Temeke,6,2020,0,Dry,0,0,4,5,35,36,28.8,367146,117.7,28.3,432049,1053117,1050268,589920
23.8,189.3,91.8,103347,193.5,7.91,0.51,74.9,Temeke,7,2020,2,Dry,0,0,4,5,35,36,28.8,367146,252.3,23.3,589920,1293523,1476358,293933
